level_0,index,Unnamed: 0,date,link_id,sub_link_id,forward_link_direction,roughness_state_estimate,roughness_state_variance,length_in_meter,sub_link_length,sub_link_geometry_wkt
399346,972786,972786,2023-08-29,500752387,3,True,2.3835614,0.06438399,444.05218,24.66956555555556,"LINESTRING (-5.04864 56.84382, -5.04844 56.84402)"
399355,972797,972797,2023-08-29,500752387,1,True,3.107015,0.07889522,444.05218,24.66956555555556,"LINESTRING (-5.04904 56.84344, -5.04884 56.84363)"
401394,977261,977261,2023-08-22,500752387,0,False,1.5678203,0.047179412,444.05218,24.66956555555556,"LINESTRING (-5.04925 56.84325, -5.04904 56.84344)"
401397,977265,977265,2023-08-22,500752387,17,False,2.0770118,0.054028958,444.05218,24.66956555555556,"LINESTRING (-5.04673 56.8467, -5.04669 56.84692)"
403322,982452,982452,2023-08-29,500752387,14,False,2.3526168,0.060131937,444.05218,24.66956555555556,"LINESTRING (-5.04686 56.84604, -5.04683 56.84618, -5.04681 56.84626)"
405946,988382,988382,2023-09-01,500752387,10,False,2.2240038,0.06332233,444.05218,24.66956555555556,"LINESTRING (-5.0473 56.84519, -5.04715 56.8454)"
407948,993653,993653,2023-09-22,500752387,7,False,1.710019,0.053888045,444.05218,24.66956555555556,"LINESTRING (-5.04786 56.8446, -5.04773 56.84474, -5.04767 56.8448)"
423588,1034324,1034324,2023-10-01,500752387,10,False,2.2093563,0.06284176,444.05218,24.66956555555556,"LINESTRING (-5.0473 56.84519, -5.04715 56.8454)"
423603,1034339,1034339,2023-10-01,500752387,12,True,2.6937158,0.082581185,444.05218,24.66956555555556,"LINESTRING (-5.04702 56.84561, -5.04695 56.84576, -5.04692 56.84582)"
423831,1034998,1034998,2023-10-01,500752387,11,False,2.5175273,0.06815969,444.05218,24.66956555555556,"LINESTRING (-5.04715 56.8454, -5.04714 56.84541, -5.04702 56.8456, -5.04702 56.84561)"
426687,1041541,1041541,2023-10-22,500752387,10,True,2.1859658,0.056309216,444.05218,24.66956555555556,"LINESTRING (-5.0473 56.84519, -5.04715 56.8454)"
426693,1041547,1041547,2023-10-22,500752387,1,False,1.8315471,0.05535941,444.05218,24.66956555555556,"LINESTRING (-5.04904 56.84344, -5.04884 56.84363)"
426699,1041554,1041554,2023-10-22,500752387,8,True,1.7915502,0.055561848,444.05218,24.66956555555556,"LINESTRING (-5.04767 56.8448, -5.0476 56.84487, -5.04748 56.84499)"
441558,1078647,1078647,2023-11-08,500752387,11,False,2.811328,0.074285716,444.05218,24.66956555555556,"LINESTRING (-5.04715 56.8454, -5.04714 56.84541, -5.04702 56.8456, -5.04702 56.84561)"
441568,1078658,1078658,2023-11-08,500752387,2,True,3.1609125,0.0986284,444.05218,24.66956555555556,"LINESTRING (-5.04884 56.84363, -5.04876 56.8437, -5.04864 56.84382)"
450241,1099583,1099583,2023-12-01,500752387,5,True,1.9336724,0.05046061,444.05218,24.66956555555556,"LINESTRING (-5.04824 56.84421, -5.04805 56.8444)"
451246,1101697,1101697,2023-11-22,500752387,13,True,3.5698802,0.09833349,444.05218,24.66956555555556,"LINESTRING (-5.04692 56.84582, -5.04688 56.84593, -5.04686 56.84604)"
452408,1104919,1104919,2023-12-01,500752387,10,True,2.1069164,0.053555463,444.05218,24.66956555555556,"LINESTRING (-5.0473 56.84519, -5.04715 56.8454)"
452410,1104921,1104921,2023-12-01,500752387,16,True,2.3464196,0.060476415,444.05218,24.66956555555556,"LINESTRING (-5.04677 56.84648, -5.04676 56.84653, -5.04673 56.8467)"
464599,1134098,1134098,2023-12-15,500752387,11,True,2.4777937,0.04490916,444.05218,24.66956555555556,"LINESTRING (-5.04715 56.8454, -5.04714 56.84541, -5.04702 56.8456, -5.04702 56.84561)"
467052,1139338,1139338,2023-12-29,500752387,7,False,2.164546,0.067714565,444.05218,24.66956555555556,"LINESTRING (-5.04786 56.8446, -5.04773 56.84474, -5.04767 56.8448)"
467057,1139343,1139343,2023-12-29,500752387,1,True,3.220835,0.061154664,444.05218,24.66956555555556,"LINESTRING (-5.04904 56.84344, -5.04884 56.84363)"
485296,1185436,1185436,2023-07-29,500752387,0,True,2.6774511,0.06499681,444.05218,24.66956555555556,"LINESTRING (-5.04925 56.84325, -5.04904 56.84344)"
485301,1185441,1185441,2023-07-29,500752387,17,True,1.8282697,0.055985235,444.05218,24.66956555555556,"LINESTRING (-5.04673 56.8467, -5.04669 56.84692)"
485312,1185453,1185453,2023-07-29,500752387,14,True,3.402979,0.09021076,444.05218,24.66956555555556,"LINESTRING (-5.04686 56.84604, -5.04683 56.84618, -5.04681 56.84626)"
485313,1185454,1185454,2023-07-29,500752387,5,True,1.8355087,0.051711176,444.05218,24.66956555555556,"LINESTRING (-5.04824 56.84421, -5.04805 56.8444)"
485317,1185459,1185459,2023-07-29,500752387,6,True,1.7877389,0.04983518,444.05218,24.66956555555556,"LINESTRING (-5.04805 56.8444, -5.04804 56.84441, -5.04786 56.8446)"
485321,1185463,1185463,2023-07-29,500752387,3,False,1.5087987,0.055884805,444.05218,24.66956555555556,"LINESTRING (-5.04864 56.84382, -5.04844 56.84402)"
489513,1196297,1196297,2023-08-01,500752387,16,False,1.9637367,0.06331517,444.05218,24.66956555555556,"LINESTRING (-5.04677 56.84648, -5.04676 56.84653, -5.04673 56.8467)"
491505,1200614,1200614,2023-08-01,500752387,9,True,1.6398531,0.053194173,444.05218,24.66956555555556,"LINESTRING (-5.04748 56.84499, -5.0473 56.84519, -5.0473 56.84519)"
502435,1227812,1227812,2023-08-29,500752387,0,False,1.5498723,0.047395393,444.05218,24.66956555555556,"LINESTRING (-5.04925 56.84325, -5.04904 56.84344)"
511359,1249640,1249640,2023-08-22,500752387,9,True,1.6002127,0.049702633,444.05218,24.66956555555556,"LINESTRING (-5.04748 56.84499, -5.0473 56.84519, -5.0473 56.84519)"
511360,1249641,1249641,2023-08-22,500752387,16,True,2.0118434,0.057598818,444.05218,24.66956555555556,"LINESTRING (-5.04677 56.84648, -5.04676 56.84653, -5.04673 56.8467)"
511365,1249646,1249646,2023-08-22,500752387,1,False,1.7062675,0.051183287,444.05218,24.66956555555556,"LINESTRING (-5.04904 56.84344, -5.04884 56.84363)"
535127,1307795,1307795,2023-09-29,500752387,16,False,2.1064668,0.05374805,444.05218,24.66956555555556,"LINESTRING (-5.04677 56.84648, -5.04676 56.84653, -5.04673 56.8467)"
537457,1313441,1313441,2023-10-01,500752387,3,True,2.4505498,0.06796637,444.05218,24.66956555555556,"LINESTRING (-5.04864 56.84382, -5.04844 56.84402)"
543055,1327445,1327445,2023-10-29,500752387,11,False,2.7572231,0.066907704,444.05218,24.66956555555556,"LINESTRING (-5.04715 56.8454, -5.04714 56.84541, -5.04702 56.8456, -5.04702 56.84561)"
543057,1327447,1327447,2023-10-29,500752387,4,False,1.6690583,0.051515598,444.05218,24.66956555555556,"LINESTRING (-5.04844 56.84402, -5.04824 56.84421)"
543065,1327457,1327457,2023-10-29,500752387,7,False,2.0691037,0.058829565,444.05218,24.66956555555556,"LINESTRING (-5.04786 56.8446, -5.04773 56.84474, -5.04767 56.8448)"
543070,1327463,1327463,2023-10-29,500752387,2,False,1.6849784,0.055520285,444.05218,24.66956555555556,"LINESTRING (-5.04884 56.84363, -5.04876 56.8437, -5.04864 56.84382)"
545362,1333323,1333323,2023-10-29,500752387,12,False,2.7912498,0.07259558,444.05218,24.66956555555556,"LINESTRING (-5.04702 56.84561, -5.04695 56.84576, -5.04692 56.84582)"
545364,1333325,1333325,2023-10-29,500752387,1,True,3.1834369,0.07734882,444.05218,24.66956555555556,"LINESTRING (-5.04904 56.84344, -5.04884 56.84363)"
548504,1341072,1341072,2023-11-01,500752387,17,False,2.2699087,0.05638502,444.05218,24.66956555555556,"LINESTRING (-5.04673 56.8467, -5.04669 56.84692)"
548505,1341073,1341073,2023-11-01,500752387,9,False,2.7284877,0.06972081,444.05218,24.66956555555556,"LINESTRING (-5.04748 56.84499, -5.0473 56.84519, -5.0473 56.84519)"
551802,1348597,1348597,2023-11-01,500752387,15,False,2.2436736,0.05399519,444.05218,24.66956555555556,"LINESTRING (-5.04681 56.84626, -5.04677 56.84648)"
551806,1348601,1348601,2023-11-01,500752387,14,False,2.3881192,0.058107313,444.05218,24.66956555555556,"LINESTRING (-5.04686 56.84604, -5.04683 56.84618, -5.04681 56.84626)"
555141,1356798,1356798,2023-11-08,500752387,16,True,2.1881125,0.07314451,444.05218,24.66956555555556,"LINESTRING (-5.04677 56.84648, -5.04676 56.84653, -5.04673 56.8467)"
555666,1357905,1357905,2023-10-08,500752387,16,False,2.073467,0.058477215,444.05218,24.66956555555556,"LINESTRING (-5.04677 56.84648, -5.04676 56.84653, -5.04673 56.8467)"
563894,1377985,1377985,2023-11-22,500752387,6,False,1.7820774,0.058494322,444.05218,24.66956555555556,"LINESTRING (-5.04805 56.8444, -5.04804 56.84441, -5.04786 56.8446)"
579015,1412108,1412108,2023-12-15,500752387,3,True,2.752599,0.053743288,444.05218,24.66956555555556,"LINESTRING (-5.04864 56.84382, -5.04844 56.84402)"
579029,1412122,1412122,2023-12-15,500752387,17,True,2.076166,0.04735742,444.05218,24.66956555555556,"LINESTRING (-5.04673 56.8467, -5.04669 56.84692)"
586303,1429558,1429558,2023-12-29,500752387,12,False,2.7625258,0.062253222,444.05218,24.66956555555556,"LINESTRING (-5.04702 56.84561, -5.04695 56.84576, -5.04692 56.84582)"
595965,1453235,1453235,2023-07-15,500752387,2,True,3.0615861,0.07368917,444.05218,24.66956555555556,"LINESTRING (-5.04884 56.84363, -5.04876 56.8437, -5.04864 56.84382)"
595969,1453240,1453240,2023-07-15,500752387,14,True,3.2688506,0.08274323,444.05218,24.66956555555556,"LINESTRING (-5.04686 56.84604, -5.04683 56.84618, -5.04681 56.84626)"
613904,1496797,1496797,2023-08-15,500752387,12,False,2.60104,0.07410067,444.05218,24.66956555555556,"LINESTRING (-5.04702 56.84561, -5.04695 56.84576, -5.04692 56.84582)"
613911,1496804,1496804,2023-08-15,500752387,1,True,3.2005641,0.078752786,444.05218,24.66956555555556,"LINESTRING (-5.04904 56.84344, -5.04884 56.84363)"
615171,1499600,1499600,2023-08-22,500752387,1,True,3.1152382,0.078657344,444.05218,24.66956555555556,"LINESTRING (-5.04904 56.84344, -5.04884 56.84363)"
624328,1521554,1521554,2023-09-01,500752387,13,False,2.6313348,0.07302093,444.05218,24.66956555555556,"LINESTRING (-5.04692 56.84582, -5.04688 56.84593, -5.04686 56.84604)"
624332,1521558,1521558,2023-09-01,500752387,16,False,2.0425406,0.053631853,444.05218,24.66956555555556,"LINESTRING (-5.04677 56.84648, -5.04676 56.84653, -5.04673 56.8467)"
624340,1521567,1521567,2023-09-01,500752387,4,True,2.0865731,0.054314602,444.05218,24.66956555555556,"LINESTRING (-5.04844 56.84402, -5.04824 56.84421)"
624358,1521586,1521586,2023-09-01,500752387,17,True,1.8005874,0.049679965,444.05218,24.66956555555556,"LINESTRING (-5.04673 56.8467, -5.04669 56.84692)"
642734,1566895,1566895,2023-09-08,500752387,6,True,1.7386605,0.05462699,444.05218,24.66956555555556,"LINESTRING (-5.04805 56.8444, -5.04804 56.84441, -5.04786 56.8446)"
651080,1586172,1586172,2023-10-15,500752387,4,False,1.6892041,0.059224673,444.05218,24.66956555555556,"LINESTRING (-5.04844 56.84402, -5.04824 56.84421)"
651086,1586178,1586178,2023-10-15,500752387,0,True,2.6016712,0.070743136,444.05218,24.66956555555556,"LINESTRING (-5.04925 56.84325, -5.04904 56.84344)"
651826,1587734,1587734,2023-10-08,500752387,6,False,1.6880038,0.05742652,444.05218,24.66956555555556,"LINESTRING (-5.04805 56.8444, -5.04804 56.84441, -5.04786 56.8446)"
655073,1596408,1596408,2023-10-15,500752387,6,False,1.7461301,0.056511097,444.05218,24.66956555555556,"LINESTRING (-5.04805 56.8444, -5.04804 56.84441, -5.04786 56.8446)"
655074,1596409,1596409,2023-10-15,500752387,15,False,2.1917045,0.05353776,444.05218,24.66956555555556,"LINESTRING (-5.04681 56.84626, -5.04677 56.84648)"
662412,1613525,1613525,2023-10-29,500752387,2,True,3.1327472,0.08360759,444.05218,24.66956555555556,"LINESTRING (-5.04884 56.84363, -5.04876 56.8437, -5.04864 56.84382)"
668252,1628166,1628166,2023-11-01,500752387,7,True,1.9655832,0.05619296,444.05218,24.66956555555556,"LINESTRING (-5.04786 56.8446, -5.04773 56.84474, -5.04767 56.8448)"
674645,1644823,1644823,2023-11-15,500752387,7,True,1.9948257,0.053812988,444.05218,24.66956555555556,"LINESTRING (-5.04786 56.8446, -5.04773 56.84474, -5.04767 56.8448)"
676910,1650174,1650174,2023-11-15,500752387,0,True,2.7103033,0.07160123,444.05218,24.66956555555556,"LINESTRING (-5.04925 56.84325, -5.04904 56.84344)"
676914,1650178,1650178,2023-11-15,500752387,9,True,1.6313099,0.053350046,444.05218,24.66956555555556,"LINESTRING (-5.04748 56.84499, -5.0473 56.84519, -5.0473 56.84519)"
676916,1650181,1650181,2023-11-15,500752387,0,False,1.6593566,0.060756788,444.05218,24.66956555555556,"LINESTRING (-5.04925 56.84325, -5.04904 56.84344)"
692099,1687753,1687753,2023-12-01,500752387,2,False,1.6386193,0.05128527,444.05218,24.66956555555556,"LINESTRING (-5.04884 56.84363, -5.04876 56.8437, -5.04864 56.84382)"
692106,1687760,1687760,2023-12-01,500752387,4,True,2.3036711,0.045797437,444.05218,24.66956555555556,"LINESTRING (-5.04844 56.84402, -5.04824 56.84421)"
694676,1694157,1694157,2023-12-15,500752387,12,True,2.525357,0.04967634,444.05218,24.66956555555556,"LINESTRING (-5.04702 56.84561, -5.04695 56.84576, -5.04692 56.84582)"
711222,1735085,1735085,2023-07-08,500752387,7,True,1.8709383,0.055035986,444.05218,24.66956555555556,"LINESTRING (-5.04786 56.8446, -5.04773 56.84474, -5.04767 56.8448)"
711224,1735087,1735087,2023-07-08,500752387,4,True,2.1370428,0.06300524,444.05218,24.66956555555556,"LINESTRING (-5.04844 56.84402, -5.04824 56.84421)"
711227,1735090,1735090,2023-07-08,500752387,16,True,2.0455165,0.061603278,444.05218,24.66956555555556,"LINESTRING (-5.04677 56.84648, -5.04676 56.84653, -5.04673 56.8467)"
714338,1742281,1742281,2023-07-15,500752387,13,True,3.5424163,0.08724593,444.05218,24.66956555555556,"LINESTRING (-5.04692 56.84582, -5.04688 56.84593, -5.04686 56.84604)"
714519,1742819,1742819,2023-07-15,500752387,13,False,2.5140934,0.07783825,444.05218,24.66956555555556,"LINESTRING (-5.04692 56.84582, -5.04688 56.84593, -5.04686 56.84604)"
717599,1751089,1751089,2023-07-15,500752387,17,True,1.6981684,0.06046389,444.05218,24.66956555555556,"LINESTRING (-5.04673 56.8467, -5.04669 56.84692)"
717603,1751093,1751093,2023-07-15,500752387,8,False,2.3348022,0.06440534,444.05218,24.66956555555556,"LINESTRING (-5.04767 56.8448, -5.0476 56.84487, -5.04748 56.84499)"
718051,1751887,1751887,2023-07-22,500752387,12,False,2.5073032,0.069516666,444.05218,24.66956555555556,"LINESTRING (-5.04702 56.84561, -5.04695 56.84576, -5.04692 56.84582)"
718052,1751888,1751888,2023-07-22,500752387,16,False,1.9559412,0.062433172,444.05218,24.66956555555556,"LINESTRING (-5.04677 56.84648, -5.04676 56.84653, -5.04673 56.8467)"
720955,1759223,1759223,2023-07-29,500752387,6,False,1.6947231,0.06447454,444.05218,24.66956555555556,"LINESTRING (-5.04805 56.8444, -5.04804 56.84441, -5.04786 56.8446)"
720965,1759233,1759233,2023-07-29,500752387,2,False,1.5714138,0.057195537,444.05218,24.66956555555556,"LINESTRING (-5.04884 56.84363, -5.04876 56.8437, -5.04864 56.84382)"
733191,1788960,1788960,2023-08-15,500752387,17,True,1.7964916,0.058604132,444.05218,24.66956555555556,"LINESTRING (-5.04673 56.8467, -5.04669 56.84692)"
733592,1789895,1789895,2023-08-15,500752387,7,False,1.8720334,0.051492218,444.05218,24.66956555555556,"LINESTRING (-5.04786 56.8446, -5.04773 56.84474, -5.04767 56.8448)"
733593,1789896,1789896,2023-08-15,500752387,6,False,1.5723814,0.052338243,444.05218,24.66956555555556,"LINESTRING (-5.04805 56.8444, -5.04804 56.84441, -5.04786 56.8446)"
734548,1791673,1791673,2023-08-15,500752387,2,False,1.510175,0.050265826,444.05218,24.66956555555556,"LINESTRING (-5.04884 56.84363, -5.04876 56.8437, -5.04864 56.84382)"
739532,1804060,1804060,2023-08-22,500752387,7,False,1.8956544,0.05511483,444.05218,24.66956555555556,"LINESTRING (-5.04786 56.8446, -5.04773 56.84474, -5.04767 56.8448)"
741176,1808163,1808163,2023-08-29,500752387,13,False,2.6059132,0.0736019,444.05218,24.66956555555556,"LINESTRING (-5.04692 56.84582, -5.04688 56.84593, -5.04686 56.84604)"
741186,1808173,1808173,2023-08-29,500752387,5,False,1.3558778,0.049365837,444.05218,24.66956555555556,"LINESTRING (-5.04824 56.84421, -5.04805 56.8444)"
743841,1814393,1814393,2023-09-01,500752387,12,False,2.7082958,0.07319249,444.05218,24.66956555555556,"LINESTRING (-5.04702 56.84561, -5.04695 56.84576, -5.04692 56.84582)"
743857,1814409,1814409,2023-09-01,500752387,9,False,2.5660675,0.06789836,444.05218,24.66956555555556,"LINESTRING (-5.04748 56.84499, -5.0473 56.84519, -5.0473 56.84519)"
759986,1853982,1853982,2023-09-29,500752387,12,False,2.6290674,0.06455227,444.05218,24.66956555555556,"LINESTRING (-5.04702 56.84561, -5.04695 56.84576, -5.04692 56.84582)"
759988,1853984,1853984,2023-09-29,500752387,13,True,3.6900423,0.10697479,444.05218,24.66956555555556,"LINESTRING (-5.04692 56.84582, -5.04688 56.84593, -5.04686 56.84604)"
759991,1853987,1853987,2023-09-29,500752387,0,False,1.5988779,0.052966762,444.05218,24.66956555555556,"LINESTRING (-5.04925 56.84325, -5.04904 56.84344)"
760010,1854007,1854007,2023-09-29,500752387,10,True,2.2223854,0.06483692,444.05218,24.66956555555556,"LINESTRING (-5.0473 56.84519, -5.04715 56.8454)"
764866,1865484,1865484,2023-10-01,500752387,6,False,1.629678,0.054997277,444.05218,24.66956555555556,"LINESTRING (-5.04805 56.8444, -5.04804 56.84441, -5.04786 56.8446)"
768001,1872322,1872322,2023-10-15,500752387,11,False,2.551441,0.070308685,444.05218,24.66956555555556,"LINESTRING (-5.04715 56.8454, -5.04714 56.84541, -5.04702 56.8456, -5.04702 56.84561)"
773340,1885836,1885836,2023-09-22,500752387,9,True,1.6448586,0.062365666,444.05218,24.66956555555556,"LINESTRING (-5.04748 56.84499, -5.0473 56.84519, -5.0473 56.84519)"
773354,1885850,1885850,2023-09-22,500752387,12,True,2.6881227,0.08033657,444.05218,24.66956555555556,"LINESTRING (-5.04702 56.84561, -5.04695 56.84576, -5.04692 56.84582)"
773364,1885860,1885860,2023-09-22,500752387,1,True,2.9997327,0.07779416,444.05218,24.66956555555556,"LINESTRING (-5.04904 56.84344, -5.04884 56.84363)"
781911,1906477,1906477,2023-10-29,500752387,10,True,2.1526563,0.06184625,444.05218,24.66956555555556,"LINESTRING (-5.0473 56.84519, -5.04715 56.8454)"
786067,1916078,1916078,2023-11-01,500752387,0,True,2.7480187,0.068306014,444.05218,24.66956555555556,"LINESTRING (-5.04925 56.84325, -5.04904 56.84344)"
788077,1921245,1921245,2023-11-01,500752387,2,False,1.7200186,0.052105088,444.05218,24.66956555555556,"LINESTRING (-5.04884 56.84363, -5.04876 56.8437, -5.04864 56.84382)"
788089,1921260,1921260,2023-11-01,500752387,17,True,1.9325092,0.055922963,444.05218,24.66956555555556,"LINESTRING (-5.04673 56.8467, -5.04669 56.84692)"
793758,1935546,1935546,2023-11-15,500752387,10,True,2.186381,0.059886094,444.05218,24.66956555555556,"LINESTRING (-5.0473 56.84519, -5.04715 56.8454)"
793763,1935551,1935551,2023-11-15,500752387,14,False,2.2994933,0.060110178,444.05218,24.66956555555556,"LINESTRING (-5.04686 56.84604, -5.04683 56.84618, -5.04681 56.84626)"
794382,1937281,1937281,2023-11-15,500752387,12,True,2.632014,0.06510975,444.05218,24.66956555555556,"LINESTRING (-5.04702 56.84561, -5.04695 56.84576, -5.04692 56.84582)"
794387,1937286,1937286,2023-11-15,500752387,5,True,1.9995197,0.06498719,444.05218,24.66956555555556,"LINESTRING (-5.04824 56.84421, -5.04805 56.8444)"
794390,1937290,1937290,2023-11-15,500752387,8,True,1.8825312,0.055456605,444.05218,24.66956555555556,"LINESTRING (-5.04767 56.8448, -5.0476 56.84487, -5.04748 56.84499)"
797916,1946322,1946322,2023-11-22,500752387,14,True,3.569108,0.10073862,444.05218,24.66956555555556,"LINESTRING (-5.04686 56.84604, -5.04683 56.84618, -5.04681 56.84626)"
798623,1948000,1948000,2023-11-22,500752387,17,False,2.190867,0.060603816,444.05218,24.66956555555556,"LINESTRING (-5.04673 56.8467, -5.04669 56.84692)"
798624,1948001,1948001,2023-11-22,500752387,8,True,1.8579848,0.05028625,444.05218,24.66956555555556,"LINESTRING (-5.04767 56.8448, -5.0476 56.84487, -5.04748 56.84499)"
798627,1948004,1948004,2023-11-22,500752387,16,False,2.0267494,0.051314425,444.05218,24.66956555555556,"LINESTRING (-5.04677 56.84648, -5.04676 56.84653, -5.04673 56.8467)"
