street_name,link,link_id,functional_class,direction_of_travel,start_node_identifier,end_node_identifier,geometry_wkt,mapmatcher_catalog_hrn,mapmatcher_catalog_version,NW
A889,797566729,797566729,2,BOTH,here:cm:node:813324455,here:cm:node:18520789,"LINESTRING (-4.24061 56.92783, -4.24013 56.92712, -4.24002 56.92694, -4.23998 56.92685, -4.23994 56.92676, -4.23992 56.92667, -4.2399 56.92658, -4.23992 56.92641, -4.23995 56.92632, -4.23999 56.92624, -4.24004 56.92615, -4.24011 56.92604, -4.24014 56.92599, -4.24015 56.92597, -4.24041 56.92558, -4.24061 56.92526, -4.24073 56.92504, -4.24081 56.92482, -4.24084 56.92461, -4.24083 56.9245, -4.24081 56.92439, -4.24073 56.92419, -4.24062 56.92398, -4.24048 56.92376, -4.23996 56.92294, -4.23982 56.92271, -4.23974 56.92258, -4.23945 56.92207, -4.23903 56.92125, -4.23845 56.92014, -4.23797 56.9192, -4.23775 56.9188, -4.23752 56.91845, -4.23746 56.91835, -4.2374 56.91826, -4.23715 56.91785, -4.23708 56.9177, -4.23705 56.91762, -4.237 56.91742, -4.23696 56.9173, -4.23693 56.91725, -4.23683 56.91717, -4.23669 56.9171, -4.23654 56.91707, -4.23638 56.91706, -4.23611 56.91705, -4.23588 56.91705)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A889,797567253,797567253,2,BOTH,here:cm:node:813324455,here:cm:node:18520713,"LINESTRING (-4.24061 56.92783, -4.24078 56.92808, -4.24105 56.92845, -4.2411 56.92852, -4.2413 56.92883)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A889,832553277,832553277,2,BOTH,here:cm:node:18520713,here:cm:node:1204964163,"LINESTRING (-4.2413 56.92883, -4.24136 56.92892, -4.24194 56.92989, -4.24214 56.93024)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A889,832550875,832550875,2,BOTH,here:cm:node:1204964163,here:cm:node:18520731,"LINESTRING (-4.24214 56.93024, -4.24231 56.93054, -4.24241 56.93077, -4.24244 56.93094, -4.24244 56.93103, -4.24241 56.93129, -4.24232 56.93195, -4.24226 56.93223, -4.24222 56.93242, -4.24209 56.93281, -4.24194 56.93326, -4.24169 56.93399, -4.24138 56.93478)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A889,797567345,797567345,2,BOTH,here:cm:node:1178462680,here:cm:node:18520732,"LINESTRING (-4.23536 56.94209, -4.23531 56.94193, -4.23531 56.94178, -4.23536 56.94163, -4.23545 56.9415, -4.23562 56.94126, -4.23571 56.94114, -4.2361 56.94065, -4.23631 56.94039, -4.23648 56.94017, -4.23664 56.94003, -4.23683 56.93991, -4.23724 56.93972, -4.23736 56.93968, -4.23766 56.93959, -4.23818 56.93946, -4.23844 56.93939, -4.23891 56.93925, -4.23917 56.93917, -4.23939 56.93906, -4.23956 56.93894, -4.2397 56.93879, -4.23983 56.93853, -4.24036 56.93722, -4.2406 56.93663, -4.24061 56.9366, -4.24066 56.93648, -4.24074 56.93626)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A889,165554933,165554933,2,BOTH,here:cm:node:18520731,here:cm:node:18520732,"LINESTRING (-4.24138 56.93478, -4.24136 56.93484, -4.24106 56.93549, -4.2409 56.93588, -4.24084 56.93601, -4.24077 56.93618, -4.24074 56.93626)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A889,797566620,797566620,2,BOTH,here:cm:node:1178462680,here:cm:node:18520851,"LINESTRING (-4.23536 56.94209, -4.23544 56.94225, -4.23554 56.94241, -4.23568 56.94257, -4.23584 56.94274, -4.23593 56.94281, -4.23603 56.94288, -4.23622 56.94298, -4.23653 56.94314, -4.23676 56.94324, -4.23686 56.94328, -4.23706 56.94334, -4.23727 56.94338, -4.23744 56.94339)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A889,205775930,205775930,2,BOTH,here:cm:node:18520851,here:cm:node:18521055,"LINESTRING (-4.23744 56.94339, -4.23752 56.9434, -4.23764 56.9434, -4.23777 56.94339, -4.23791 56.94338, -4.23804 56.94336, -4.23829 56.94329, -4.23851 56.94319, -4.23867 56.9431, -4.23883 56.94301, -4.23892 56.94296, -4.2392 56.94278, -4.23936 56.94268, -4.2398 56.94243, -4.24002 56.94232, -4.24015 56.94227, -4.24027 56.94222, -4.24055 56.94215, -4.24083 56.9421, -4.24112 56.94209, -4.24141 56.94211, -4.24154 56.94214, -4.2418 56.94222, -4.24192 56.94227, -4.24212 56.9424, -4.24228 56.94254, -4.2424 56.94271, -4.24249 56.94289, -4.24255 56.94309, -4.24272 56.94376, -4.24293 56.94455, -4.24338 56.94623, -4.2437 56.94743, -4.24393 56.94828, -4.24402 56.94869, -4.24409 56.94901, -4.24413 56.94929, -4.24413 56.94951, -4.24414 56.94989, -4.24419 56.95067, -4.24422 56.95112, -4.24423 56.95135, -4.24424 56.95152, -4.24432 56.95363, -4.24444 56.95593, -4.24463 56.95968, -4.24464 56.95988, -4.24469 56.96083, -4.2447 56.96107, -4.2447 56.9613, -4.24466 56.96147, -4.24458 56.96163, -4.24448 56.96176, -4.24437 56.96186, -4.24419 56.962, -4.24397 56.96215, -4.24349 56.96247, -4.2431 56.96273, -4.24255 56.96309, -4.24236 56.96322, -4.24207 56.96341, -4.2414 56.96385, -4.24098 56.96413, -4.24069 56.96432, -4.24052 56.96445, -4.24032 56.96466, -4.24022 56.96481, -4.24014 56.96496, -4.24011 56.96505, -4.24009 56.96513, -4.24001 56.96552, -4.23994 56.9659, -4.23986 56.96634, -4.2398 56.96657, -4.23977 56.96665, -4.23974 56.96673, -4.23965 56.96689, -4.23959 56.96697, -4.2394 56.96721, -4.23918 56.96746, -4.23896 56.9677, -4.23887 56.9678, -4.23875 56.96793, -4.23859 56.96811, -4.23821 56.96855, -4.2376 56.96921, -4.23703 56.96984, -4.23678 56.97014, -4.23667 56.97026, -4.23622 56.97076, -4.23591 56.9711, -4.23581 56.97121, -4.23579 56.97123, -4.23563 56.97141, -4.23556 56.9715, -4.2355 56.97159, -4.23541 56.97177, -4.23538 56.97186, -4.23538 56.97205, -4.2354 56.97215, -4.23546 56.97234, -4.23554 56.97253, -4.23559 56.97271, -4.2356 56.9728, -4.23558 56.97298, -4.23548 56.97316, -4.23535 56.97334, -4.23519 56.97353, -4.23508 56.9737, -4.235 56.97384, -4.23497 56.97403, -4.23497 56.97412, -4.23498 56.97422, -4.235 56.97432, -4.23523 56.97507, -4.23531 56.97534, -4.2356 56.97625, -4.236 56.97751, -4.23648 56.97902, -4.23661 56.97941, -4.23676 56.97986, -4.2371 56.98092, -4.23742 56.9819, -4.23747 56.98205, -4.23754 56.98225, -4.2377 56.98274, -4.2379 56.98332, -4.23796 56.98348, -4.23804 56.98363, -4.23816 56.98376, -4.23832 56.98391, -4.23853 56.98406, -4.23969 56.98478, -4.23981 56.98486, -4.24053 56.98531, -4.24088 56.98554, -4.24119 56.98578, -4.24152 56.98608, -4.24186 56.9864, -4.24254 56.98702, -4.24279 56.98725, -4.24295 56.98738, -4.24304 56.98745, -4.24314 56.98751, -4.24335 56.98762, -4.24347 56.98767, -4.24388 56.9878, -4.24418 56.98789, -4.24512 56.98815, -4.24571 56.98831, -4.24611 56.98843, -4.24634 56.98851, -4.24655 56.98862, -4.24685 56.9888, -4.24692 56.98887, -4.24706 56.98905, -4.24744 56.98951, -4.24774 56.98986, -4.24796 56.99009, -4.24804 56.99016, -4.24814 56.99022, -4.24825 56.99029, -4.24836 56.99034, -4.24859 56.99046, -4.24903 56.99066, -4.24918 56.99075, -4.24928 56.99082, -4.24935 56.9909, -4.24939 56.99097, -4.24943 56.99105, -4.24946 56.99112, -4.2495 56.99124, -4.24952 56.99135, -4.24963 56.99216, -4.24965 56.99232, -4.24966 56.99241, -4.24966 56.99249, -4.24965 56.99258, -4.24963 56.99266, -4.24958 56.99275, -4.24953 56.99283, -4.24945 56.99291, -4.249 56.99326, -4.24883 56.99341, -4.24865 56.99362, -4.24861 56.9937, -4.24856 56.99386, -4.24855 56.99394, -4.24851 56.99448, -4.2485 56.99468, -4.24849 56.9948, -4.24846 56.99517, -4.24844 56.99552, -4.24838 56.99622, -4.24837 56.99657, -4.24841 56.99673, -4.24849 56.99687, -4.24862 56.99701, -4.24882 56.99712, -4.24904 56.99722, -4.24965 56.99745, -4.24977 56.99749, -4.24999 56.99759, -4.25022 56.99777, -4.25029 56.99783, -4.25037 56.99797, -4.25039 56.99805, -4.25039 56.99812, -4.25037 56.9982, -4.25034 56.99828, -4.25029 56.99836, -4.25024 56.99843, -4.2501 56.99859, -4.24976 56.99892, -4.24931 56.99937, -4.24918 56.99949, -4.24824 57.00043, -4.24739 57.00126, -4.24722 57.00142, -4.24618 57.00243, -4.24605 57.00258, -4.246 57.00266, -4.24596 57.00273, -4.24594 57.0028, -4.24593 57.00288, -4.24593 57.00295, -4.24596 57.00303, -4.24599 57.0031, -4.24604 57.00318, -4.24618 57.00334, -4.24635 57.00351, -4.24673 57.00385, -4.24714 57.00422, -4.2475 57.00454, -4.24788 57.00489, -4.24842 57.00539, -4.2486 57.00553, -4.24882 57.00568, -4.2492 57.0059, -4.2495 57.00606, -4.24993 57.0063, -4.25039 57.00655, -4.25066 57.00671, -4.25075 57.00676, -4.25089 57.00683, -4.25134 57.00708, -4.25158 57.0072, -4.25174 57.00726, -4.25183 57.00727, -4.252 57.00729)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A889,172383897,172383897,2,BOTH,here:cm:node:18521055,here:cm:node:18520623,"LINESTRING (-4.252 57.00729, -4.25214 57.0073, -4.25262 57.00729, -4.25301 57.00727, -4.25361 57.00724, -4.25411 57.00722, -4.255 57.00719, -4.25687 57.00714, -4.25738 57.00713, -4.25811 57.00711, -4.25866 57.0071, -4.25911 57.00709, -4.25954 57.0071, -4.25981 57.00714, -4.26009 57.00721, -4.26037 57.0073, -4.26064 57.0074, -4.26078 57.00744, -4.26122 57.00755, -4.26153 57.0076, -4.26199 57.00765, -4.26243 57.00772, -4.26284 57.00787, -4.26324 57.00806, -4.26417 57.00856, -4.26459 57.00879, -4.26572 57.00936, -4.26756 57.01028, -4.26979 57.01143, -4.27106 57.01209, -4.27138 57.01225, -4.27219 57.01267, -4.27292 57.01303, -4.27322 57.01317, -4.27332 57.01321, -4.27354 57.01328, -4.27366 57.01331, -4.27379 57.01334, -4.27405 57.01338, -4.27448 57.01344, -4.27526 57.01352, -4.27567 57.01356, -4.27576 57.01357, -4.27619 57.01362, -4.27642 57.01365, -4.27669 57.01368, -4.27691 57.0137, -4.2776 57.01377, -4.27861 57.01388, -4.27908 57.01392, -4.27953 57.01395, -4.27983 57.01394, -4.27998 57.01393, -4.28045 57.01387, -4.28107 57.01376, -4.28192 57.01363, -4.28247 57.01359, -4.28276 57.01358, -4.28385 57.01358, -4.28418 57.01358, -4.2847 57.01358, -4.28485 57.01359)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A887,832591107,832591107,3,BOTH,here:cm:node:18344995,here:cm:node:807456189,"LINESTRING (-4.61729 57.21454, -4.61739 57.21461, -4.6175 57.21465, -4.61762 57.21468, -4.61786 57.21473)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A887,206204895,206204895,3,BOTH,here:cm:node:18345001,here:cm:node:18344965,"LINESTRING (-4.61887 57.21494, -4.61902 57.21497, -4.61933 57.21504, -4.61983 57.21519, -4.62006 57.21528, -4.62039 57.21545, -4.62072 57.21562, -4.62132 57.21591, -4.62157 57.21602, -4.62197 57.21617, -4.62266 57.21643, -4.62323 57.21663, -4.62484 57.21719, -4.62528 57.21732, -4.62565 57.21741)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A887,145250882,145250882,3,BOTH,here:cm:node:1055350680,here:cm:node:18344965,"LINESTRING (-4.68281 57.21041, -4.68152 57.21045, -4.68076 57.21049, -4.68004 57.21057, -4.67942 57.21068, -4.67881 57.21082, -4.67811 57.21103, -4.67764 57.2112, -4.67726 57.21136, -4.6767 57.21163, -4.67531 57.21236, -4.67498 57.21255, -4.67462 57.21278, -4.67413 57.21311, -4.67345 57.21357, -4.67308 57.21378, -4.67276 57.21394, -4.67243 57.21408, -4.67229 57.21413, -4.67199 57.21423, -4.6715 57.21436, -4.67102 57.21446, -4.67061 57.21454, -4.67005 57.21462, -4.66942 57.21471, -4.66901 57.21478, -4.66882 57.21481, -4.6681 57.21496, -4.66675 57.21529, -4.66475 57.21576, -4.66273 57.21626, -4.6622 57.21639, -4.66142 57.21658, -4.6601 57.21691, -4.65838 57.21733, -4.65748 57.21754, -4.65667 57.2177, -4.65565 57.21789, -4.65451 57.21809, -4.65385 57.21824, -4.65329 57.21839, -4.65267 57.21857, -4.65209 57.21875, -4.6514 57.21901, -4.65089 57.21922, -4.65026 57.2195, -4.64949 57.21987, -4.64928 57.21997, -4.64802 57.22056, -4.64751 57.22079, -4.64714 57.22097, -4.64667 57.22116, -4.64635 57.22127, -4.64576 57.22145, -4.64518 57.22159, -4.64463 57.22169, -4.64416 57.22176, -4.64372 57.22181, -4.64328 57.22184, -4.64271 57.22186, -4.64207 57.22183, -4.64149 57.22176, -4.64091 57.22167, -4.64023 57.22152, -4.63915 57.22127, -4.63867 57.22116, -4.63684 57.22072, -4.63632 57.22059, -4.63579 57.22044, -4.63525 57.22028, -4.63463 57.22002, -4.63426 57.21986, -4.63384 57.21964, -4.63314 57.21928, -4.6324 57.21894, -4.63201 57.21879, -4.63123 57.21852, -4.63064 57.21834, -4.63003 57.21819, -4.6294 57.21805, -4.62881 57.21794, -4.6281 57.21783, -4.62713 57.21769, -4.62675 57.21763, -4.62632 57.21756, -4.62572 57.21743, -4.62565 57.21741)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A887,832591213,832591213,3,BOTH,here:cm:node:807456189,here:cm:node:18345001,"LINESTRING (-4.61786 57.21473, -4.61887 57.21494)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A887,822003901,822003901,3,BOTH,here:cm:node:1055350680,here:cm:node:1196580221,"LINESTRING (-4.68281 57.21041, -4.68412 57.21038, -4.68597 57.21033, -4.6867 57.21031, -4.68716 57.21029, -4.68767 57.21024, -4.68813 57.21018, -4.68853 57.2101, -4.689 57.21, -4.68952 57.20987, -4.69019 57.20969, -4.69069 57.20956, -4.6912 57.20944, -4.69181 57.20931, -4.69241 57.2092, -4.69303 57.20911, -4.69344 57.20905, -4.69382 57.209, -4.69403 57.20897)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A887,822003917,822003917,3,BOTH,here:cm:node:1196580220,here:cm:node:18340146,"LINESTRING (-4.69441 57.20892, -4.69528 57.20882, -4.69612 57.20869, -4.6966 57.20857, -4.69698 57.20843, -4.69727 57.2083, -4.69754 57.20812, -4.69776 57.20794, -4.69793 57.20776, -4.69807 57.20753, -4.69826 57.20723, -4.69843 57.20698, -4.69859 57.2068, -4.69884 57.20656, -4.69911 57.20635, -4.69948 57.20608, -4.69987 57.20578, -4.70017 57.20553, -4.70033 57.20537, -4.7004 57.2053, -4.70057 57.2051, -4.70081 57.20477, -4.70119 57.20426, -4.70147 57.20387, -4.70171 57.2036, -4.7021 57.20326, -4.70246 57.203, -4.70293 57.20273, -4.70327 57.20256, -4.70358 57.20241, -4.70398 57.20226, -4.70462 57.20207, -4.70528 57.20193, -4.70573 57.20185, -4.7062 57.20179, -4.70685 57.20173, -4.70758 57.20171, -4.70807 57.20171, -4.70872 57.20176, -4.70902 57.20179, -4.7096 57.20186, -4.7099 57.20189, -4.71168 57.20209, -4.7129 57.20226, -4.71313 57.2023, -4.71439 57.20254, -4.71506 57.20268, -4.71539 57.20274, -4.71565 57.20277, -4.71588 57.20278, -4.71613 57.20278, -4.71748 57.20272, -4.71856 57.20268, -4.71905 57.20266, -4.71977 57.20265, -4.72028 57.20264, -4.72102 57.20263, -4.72215 57.20263, -4.72258 57.20266, -4.72321 57.20273, -4.72359 57.20281, -4.72407 57.20293, -4.72415 57.20295, -4.72442 57.20303, -4.72471 57.20313, -4.72501 57.20322, -4.72529 57.20328, -4.72556 57.20332, -4.72586 57.20333, -4.72615 57.20332, -4.72643 57.2033, -4.7267 57.20326, -4.72693 57.20321, -4.72714 57.20316, -4.7273 57.20311, -4.72744 57.20305, -4.72759 57.20296, -4.72771 57.20286, -4.72789 57.2027, -4.72809 57.20245, -4.72829 57.20217, -4.72852 57.20179, -4.72871 57.20149, -4.72881 57.20133, -4.72903 57.20098, -4.72935 57.20046, -4.72956 57.20016, -4.7297 57.2, -4.72993 57.19978, -4.73009 57.19964, -4.7303 57.19949, -4.7306 57.19932, -4.73094 57.19915, -4.7315 57.19891, -4.73259 57.1985, -4.73377 57.19806, -4.73654 57.19703, -4.74041 57.19557, -4.74091 57.19538, -4.74141 57.19519, -4.74221 57.19489, -4.74257 57.19476, -4.74296 57.19465, -4.74344 57.19454, -4.74403 57.19444, -4.74457 57.19437, -4.74716 57.19409, -4.74754 57.19405, -4.75023 57.19377, -4.75128 57.19364, -4.75178 57.19356, -4.75326 57.19329, -4.75478 57.19304, -4.75639 57.19281, -4.75748 57.19265, -4.75828 57.19251, -4.75907 57.19236, -4.75958 57.19224, -4.76084 57.19192, -4.76172 57.19167, -4.76201 57.19159, -4.76243 57.19147, -4.76353 57.19114, -4.76416 57.19097, -4.76457 57.19088, -4.76544 57.19077, -4.76649 57.19068, -4.76701 57.19065, -4.76744 57.19062, -4.76786 57.19058, -4.76822 57.19053, -4.76854 57.19047, -4.76883 57.1904, -4.76921 57.19029, -4.76956 57.19016, -4.76995 57.19001, -4.77071 57.18969, -4.77113 57.18956, -4.77178 57.18935, -4.77268 57.1891, -4.77382 57.18881, -4.77474 57.18862, -4.77519 57.18852, -4.77587 57.18834, -4.77701 57.18802, -4.77794 57.18779, -4.77873 57.18765, -4.77932 57.18757, -4.77987 57.1875, -4.7804 57.18742, -4.78091 57.18732, -4.78132 57.18722, -4.78178 57.1871, -4.78214 57.18699, -4.78253 57.18686, -4.78313 57.18668, -4.78379 57.18649, -4.78442 57.18633, -4.78516 57.18615, -4.78837 57.18542, -4.78968 57.1851, -4.7918 57.18452, -4.79327 57.1841, -4.79351 57.18403, -4.7948 57.18358, -4.79543 57.18337, -4.79582 57.18321, -4.79606 57.18307, -4.79627 57.18292, -4.79647 57.18276, -4.79663 57.18259, -4.79696 57.18223, -4.79714 57.18205, -4.79736 57.18189, -4.7976 57.18175, -4.79792 57.18159, -4.79842 57.18134, -4.79866 57.18122, -4.7989 57.18108, -4.79909 57.18093, -4.79928 57.18073, -4.79941 57.18051, -4.79952 57.18022, -4.79992 57.17892, -4.80002 57.17857, -4.80006 57.17844, -4.80025 57.17779, -4.80029 57.17759, -4.80031 57.17728, -4.8003 57.17714, -4.80026 57.17704, -4.80016 57.17691, -4.80002 57.17679, -4.79979 57.17661, -4.7996 57.17648, -4.79937 57.17633, -4.79925 57.17625)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A887,822002311,822002311,3,BOTH,here:cm:node:1196580220,here:cm:node:1196580221,"LINESTRING (-4.69441 57.20892, -4.69403 57.20897)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A887,165250539,165250539,3,BOTH,here:cm:node:18340146,here:cm:node:18340155,"LINESTRING (-4.79925 57.17625, -4.79921 57.17622, -4.799 57.17608, -4.79894 57.17604, -4.79885 57.17598, -4.79829 57.17563, -4.79823 57.17558)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A887,816137338,816137338,3,BOTH,here:cm:node:1192682127,here:cm:node:18340155,"LINESTRING (-4.79817 57.17553, -4.79823 57.17558)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A887,165123492,165123492,3,BOTH,here:cm:node:18340122,here:cm:node:18340098,"LINESTRING (-4.80081 57.17374, -4.80108 57.17371, -4.8014 57.1737, -4.80196 57.17369, -4.80231 57.17369, -4.80271 57.17366, -4.80302 57.17362, -4.80337 57.17355, -4.80384 57.17345, -4.80569 57.17304, -4.80592 57.17299, -4.80704 57.17274, -4.8077 57.1726, -4.80808 57.17251, -4.80847 57.17241, -4.80882 57.17231, -4.80927 57.17216, -4.81001 57.1719, -4.81159 57.17131)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A887,816140579,816140579,3,BOTH,here:cm:node:1192682127,here:cm:node:18340122,"LINESTRING (-4.79817 57.17553, -4.79809 57.17545, -4.79798 57.17534, -4.79792 57.17521, -4.79792 57.17508, -4.79796 57.17496, -4.79807 57.17484, -4.79824 57.17473, -4.7984 57.17464, -4.79893 57.17439, -4.79951 57.17413, -4.7999 57.17396, -4.80021 57.17386, -4.8005 57.17379, -4.80081 57.17374)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
A887,484189542,484189542,3,BOTH,here:cm:node:18338763,here:cm:node:18340098,"LINESTRING (-4.9319 57.15159, -4.93176 57.15162, -4.93125 57.15175, -4.93082 57.15187, -4.93046 57.152, -4.92995 57.15219, -4.92955 57.15236, -4.92918 57.15256, -4.92864 57.15287, -4.92815 57.1532, -4.92786 57.15344, -4.92759 57.1537, -4.92711 57.15422, -4.92686 57.15448, -4.9266 57.15471, -4.9263 57.15495, -4.92582 57.15528, -4.92548 57.15549, -4.9249 57.15578, -4.92449 57.15596, -4.92382 57.1562, -4.92336 57.15635, -4.92263 57.15656, -4.91905 57.15752, -4.91705 57.15805, -4.91627 57.15826, -4.9154 57.15848, -4.91475 57.15865, -4.91429 57.15874, -4.91358 57.15886, -4.91309 57.15892, -4.91258 57.15897, -4.91152 57.15904, -4.90932 57.15921, -4.90792 57.15935, -4.90592 57.15958, -4.90475 57.15973, -4.90284 57.16003, -4.90175 57.16022, -4.90094 57.16035, -4.9004 57.16043, -4.90012 57.16047, -4.89956 57.16053, -4.899 57.16057, -4.89818 57.16062, -4.89759 57.16063, -4.89702 57.16063, -4.89618 57.16061, -4.89477 57.16059, -4.89421 57.1606, -4.89393 57.16061, -4.89311 57.16069, -4.8923 57.16081, -4.89177 57.16091, -4.891 57.1611, -4.8905 57.16125, -4.88825 57.16197, -4.88597 57.16274, -4.8842 57.16335, -4.88274 57.16389, -4.881 57.16454, -4.87886 57.16537, -4.87745 57.16592, -4.87662 57.16625, -4.87608 57.16646, -4.87537 57.16669, -4.8744 57.16699, -4.87122 57.1679, -4.86974 57.16833, -4.86876 57.16859, -4.86801 57.16876, -4.86698 57.16894, -4.86646 57.16902, -4.86536 57.16916, -4.86282 57.16946, -4.86084 57.1697, -4.85945 57.16987, -4.85837 57.16998, -4.85759 57.17004, -4.85729 57.17005, -4.85622 57.17006, -4.85542 57.17003, -4.8549 57.16999, -4.85464 57.16996, -4.85388 57.16987, -4.85339 57.16979, -4.85293 57.16971, -4.85241 57.1696, -4.85119 57.16935, -4.85044 57.16923, -4.84989 57.16916, -4.84906 57.16909, -4.84787 57.16903, -4.83929 57.16866, -4.83833 57.16862, -4.83766 57.1686, -4.8369 57.1686, -4.83623 57.16863, -4.83471 57.16872, -4.82978 57.16904, -4.82523 57.16932, -4.82509 57.16933, -4.82342 57.16943, -4.82009 57.16964, -4.81912 57.16971, -4.81835 57.16977, -4.81772 57.16984, -4.8169 57.16995, -4.81612 57.17008, -4.81562 57.17017, -4.81506 57.17029, -4.81446 57.17043, -4.814 57.17055, -4.81355 57.17068, -4.813 57.17084, -4.81281 57.1709, -4.81159 57.17131)",hrn:here:data::olp-here:here-optimized-map-for-location-library-2,2464,True
